# _tick,_time,train_seconds,step,mean_episode_return,mean_episode_step,total_loss,pg_loss,baseline_loss,entropy_loss,learner_queue_size
11338,1654772863.3833866,23221.4,72504320,40.41919708251953,1893.06640625,188.14312744140625,132.94577026367188,68.8298110961914,-13.632440567016602,64
11339,1654772865.057453,23226.4,72509440,36.971649169921875,1511.4410400390625,-3.033076286315918,-14.645071029663086,25.152240753173828,-13.54024600982666,64
11340,1654772866.6777723,23226.4,72514560,70.75040435791016,1756.0718994140625,-65.48906707763672,-67.61925506591797,15.586381912231445,-13.456192016601562,64
11341,1654772868.2870545,23226.4,72519680,46.48579025268555,2017.7119140625,-203.19126892089844,-201.4561767578125,11.823826789855957,-13.558918952941895,64
11342,1654772869.9072125,23231.5,72524800,46.07355880737305,1626.571533203125,-6.651858329772949,-20.21820068359375,27.148887634277344,-13.582545280456543,64
11343,1654772871.5032878,23231.5,72529920,76.26848602294922,1467.85546875,242.3147430419922,215.05862426757812,40.98485565185547,-13.72874641418457,64
11344,1654772873.0980394,23231.5,72535040,4.959587097167969,1649.036376953125,118.34420776367188,105.55039978027344,26.487945556640625,-13.694133758544922,64
11345,1654772874.6988378,23236.5,72540160,56.818111419677734,1717.1966552734375,-384.4307861328125,-382.60113525390625,11.919824600219727,-13.749496459960938,64
11346,1654772876.3202186,23236.5,72545280,-3.9402847290039062,1660.417236328125,377.9993896484375,311.04339599609375,80.7253189086914,-13.769323348999023,64
11347,1654772877.964848,23236.5,72550400,34.9235954284668,1792.0902099609375,75.32843017578125,58.48234176635742,30.598224639892578,-13.752135276794434,64
11348,1654772879.5542614,23241.5,72555520,98.26304626464844,1812.7255859375,302.74920654296875,245.32687377929688,71.21524810791016,-13.792920112609863,64
11349,1654772881.4946852,23241.5,72560640,88.34761047363281,1395.5379638671875,229.59901428222656,195.10411071777344,48.27138137817383,-13.776474952697754,64
11350,1654772883.4521768,23241.5,72565760,8.439720153808594,1762.0887451171875,-27.583415985107422,-35.60052490234375,21.79584503173828,-13.778735160827637,64
11351,1654772887.698848,23246.5,72576000,22.406604766845703,1441.7261962890625,255.1112060546875,195.56048583984375,73.35987854003906,-13.809144020080566,64
11352,1654772889.421839,23251.5,72581120,63.45021438598633,1707.8179931640625,-41.89839553833008,-64.42001342773438,36.28324890136719,-13.761631965637207,64
11353,1654772891.1899571,23251.5,72586240,62.770477294921875,1700.978515625,-219.19784545898438,-215.28024291992188,9.943628311157227,-13.861236572265625,64
11354,1654772892.9286761,23251.5,72591360,70.75682067871094,1717.5054931640625,312.7627258300781,252.68258666992188,73.98735046386719,-13.907197952270508,64
11355,1654772894.7772846,23256.5,72596480,58.730384826660156,1521.5367431640625,-193.31956481933594,-188.63763427734375,9.199317932128906,-13.881241798400879,64
11356,1654772896.5349593,23256.5,72601600,11.144685745239258,1902.803955078125,194.412841796875,152.02072143554688,56.315242767333984,-13.92311954498291,64
11357,1654772898.2412765,23256.5,72606720,101.17940521240234,1710.673828125,-15.33321762084961,-25.205564498901367,23.7661190032959,-13.89377212524414,64
11358,1654772900.0021799,23261.5,72611840,21.986974716186523,1603.2122802734375,-283.551025390625,-284.61004638671875,15.057058334350586,-13.998054504394531,64
11359,1654772901.7392159,23261.5,72616960,76.27171325683594,1846.164306640625,-135.54928588867188,-152.09112548828125,30.564952850341797,-14.023122787475586,64
11360,1654772903.5327096,23261.5,72622080,13.179726600646973,1596.7020263671875,269.3636779785156,203.2344970703125,80.13053894042969,-14.001386642456055,64
11361,1654772905.320365,23266.5,72627200,71.65943908691406,1559.000244140625,197.8430938720703,163.0146484375,48.80630874633789,-13.977855682373047,64
11362,1654772907.1214993,23266.5,72632320,42.53764343261719,1700.6707763671875,49.6214714050293,27.593162536621094,35.963104248046875,-13.934794425964355,64
11363,1654772908.8514266,23271.5,72637440,18.219655990600586,1557.7242431640625,2.927114486694336,-6.758342742919922,23.55582046508789,-13.870363235473633,64
11364,1654772910.661743,23271.5,72642560,67.04402923583984,1808.8846435546875,-146.1844024658203,-162.7330322265625,30.603336334228516,-14.05469799041748,64
11365,1654772912.471496,23271.5,72647680,58.272972106933594,1594.4287109375,-9.889683723449707,-41.174903869628906,45.3206672668457,-14.035447120666504,64
11366,1654772914.2050495,23276.5,72652800,121.78885650634766,1455.9383544921875,170.38824462890625,135.03436279296875,49.21526336669922,-13.861396789550781,64
11367,1654772917.8486862,23276.5,72663040,22.099964141845703,1654.830322265625,189.4562225341797,154.37625122070312,48.92039489746094,-13.84041690826416,64
11368,1654772919.55902,23281.5,72668160,13.245508193969727,1510.2427978515625,71.72911071777344,51.496917724609375,34.06988525390625,-13.837692260742188,64
11369,1654772923.1508722,23281.5,72678400,57.5627555847168,1629.857421875,451.5478820800781,261.760009765625,203.63372802734375,-13.84585189819336,64
11370,1654772924.9599693,23286.5,72683520,214.44444274902344,1832.986328125,263.2840270996094,229.10092163085938,48.0167121887207,-13.833616256713867,64
11371,1654772926.7453268,23286.5,72688640,52.78044128417969,1797.0052490234375,228.0679473876953,103.75389099121094,138.12881469726562,-13.814752578735352,64
11372,1654772930.2252069,23291.5,72698880,51.1209602355957,1599.34375,138.0687713623047,111.13158416748047,40.78618621826172,-13.849002838134766,64
11373,1654772932.0028713,23291.5,72704000,56.520938873291016,1728.731689453125,-82.50005340576172,-109.20294189453125,40.52256774902344,-13.819677352905273,64
11374,1654772933.800714,23296.5,72709120,27.050552368164062,1660.6236572265625,-36.95661163330078,-54.309940338134766,31.211999893188477,-13.858670234680176,64
11375,1654772935.6177738,23296.5,72714240,31.688125610351562,1606.3714599609375,309.6560974121094,255.53892517089844,68.00941467285156,-13.892231941223145,64
11376,1654772937.4628417,23296.5,72719360,26.422588348388672,1869.9039306640625,-205.11077880859375,-200.35276794433594,9.111391067504883,-13.869407653808594,64
11377,1654772940.9390192,23301.5,72729600,87.89942169189453,1762.6041259765625,174.40557861328125,128.7219696044922,59.708377838134766,-14.024760246276855,64
11378,1654772942.6478736,23301.5,72734720,49.59062957763672,1613.2593994140625,90.4996109008789,58.66464614868164,45.824981689453125,-13.990011215209961,64
11379,1654772944.3426304,23306.5,72739840,128.1284637451172,1525.9351806640625,328.739990234375,282.64990234375,60.136260986328125,-14.046167373657227,64
11380,1654772946.15123,23306.5,72744960,67.4096908569336,1975.3597412109375,161.26455688476562,133.2935028076172,41.96577072143555,-13.994722366333008,64
11381,1654772949.5491266,23311.5,72755200,54.39445495605469,1552.9384765625,62.353092193603516,28.58074951171875,47.86811065673828,-14.095767974853516,64
11382,1654772951.374788,23311.5,72760320,44.540199279785156,1810.5692138671875,74.41980743408203,23.001480102539062,65.41099548339844,-13.992669105529785,64
11383,1654772953.0556657,23311.5,72765440,37.09038543701172,1516.323486328125,581.4522094726562,365.61749267578125,229.89752197265625,-14.062814712524414,64
11384,1654772954.8625731,23316.5,72770560,17.689855575561523,1925.3935546875,-71.44607543945312,-85.97807312011719,28.536407470703125,-14.004408836364746,64
11385,1654772956.6576715,23316.5,72775680,77.50216674804688,1513.635009765625,175.02967834472656,139.3562469482422,49.74913787841797,-14.075704574584961,64
11386,1654772960.1195052,23321.5,72785920,81.58893585205078,1874.838134765625,87.52790069580078,48.30303955078125,53.34178924560547,-14.116928100585938,64
11387,1654772961.916128,23321.5,72791040,44.69285583496094,1654.7564697265625,79.66975402832031,53.06029510498047,40.63266372680664,-14.023208618164062,64
11388,1654772963.634378,23326.5,72796160,3.539503812789917,1933.490478515625,-215.8765869140625,-214.88848876953125,13.050268173217773,-14.038366317749023,64
11389,1654772967.1033256,23326.5,72806400,52.40536117553711,1675.1640625,362.1755065917969,298.4255676269531,77.809326171875,-14.059382438659668,64
11390,1654772968.9160366,23331.5,72811520,20.09136390686035,1765.254150390625,-57.984405517578125,-97.5306396484375,53.562355041503906,-14.016119003295898,64
11391,1654772970.8836827,23331.5,72816640,25.3359375,1718.3541259765625,233.04067993164062,174.99868774414062,72.0959701538086,-14.053991317749023,64
11392,1654772972.7430506,23331.5,72821760,44.68045425415039,1738.579345703125,251.90951538085938,201.7597198486328,64.28884887695312,-14.139070510864258,64
11393,1654772974.4762814,23336.5,72826880,22.439971923828125,1738.523681640625,30.671875,7.896092414855957,36.84385299682617,-14.068069458007812,64
11394,1654772977.941336,23336.5,72837120,41.547019958496094,1904.0523681640625,228.74024963378906,189.06521606445312,53.81843185424805,-14.143401145935059,64
11395,1654772979.7585824,23341.6,72842240,74.2304916381836,2001.0028076171875,-94.45511627197266,-124.205078125,43.953857421875,-14.203897476196289,64
11396,1654772981.619338,23341.6,72847360,70.52993774414062,1768.5203857421875,388.7384033203125,338.0310974121094,64.93632507324219,-14.22899055480957,64
11397,1654772983.4931192,23341.6,72852480,35.88299560546875,1584.697265625,208.8350067138672,121.03331756591797,102.04535675048828,-14.243664741516113,64
11398,1654772987.0107996,23346.6,72862720,75.73876953125,1955.169189453125,-6.484908103942871,-40.555625915527344,48.20734405517578,-14.136626243591309,64
11399,1654772988.7508311,23351.6,72867840,47.55622482299805,1838.566650390625,362.7690734863281,289.28955078125,87.6042251586914,-14.124692916870117,64
11400,1654772990.4693985,23351.6,72872960,33.68342590332031,1675.7900390625,-4.2633466720581055,-35.507225036621094,45.392784118652344,-14.148905754089355,64
11401,1654772992.3045566,23351.6,72878080,54.19857406616211,1990.4140625,288.1653747558594,205.75991821289062,96.56141662597656,-14.155965805053711,64
11402,1654772994.044608,23356.6,72883200,36.32176971435547,1776.944580078125,-377.9719543457031,-390.9068908691406,27.195728302001953,-14.260807037353516,64
11403,1654772995.8377984,23356.6,72888320,106.87590789794922,1660.3961181640625,296.2479553222656,255.897216796875,54.64512634277344,-14.29440689086914,64
11404,1654772999.446258,23361.6,72898560,3.5197088718414307,1706.3955078125,-33.56786346435547,-55.042354583740234,35.79597091674805,-14.321478843688965,64
11405,1654773001.2200859,23361.6,72903680,32.2228889465332,1786.1790771484375,179.06527709960938,108.49592590332031,84.99250793457031,-14.423151016235352,64
11406,1654773003.002583,23361.6,72908800,58.968997955322266,1738.7847900390625,-136.860107421875,-148.79090881347656,26.293371200561523,-14.362565040588379,64
11407,1654773004.716127,23366.6,72913920,70.24993133544922,1604.447265625,172.82554626464844,111.85743713378906,75.31700134277344,-14.348891258239746,64
11408,1654773006.5586488,23366.6,72919040,55.55508041381836,1785.067626953125,-207.03216552734375,-234.88629150390625,42.22550964355469,-14.371383666992188,64
11409,1654773008.3197844,23366.6,72924160,11.579782485961914,1594.9703369140625,233.41513061523438,154.87567138671875,92.86643981933594,-14.326981544494629,64
11410,1654773010.0673046,23371.6,72929280,70.88201904296875,1870.58984375,-184.241943359375,-208.39085388183594,38.53374481201172,-14.384821891784668,64
11411,1654773011.8783264,23371.6,72934400,46.081153869628906,1783.427734375,107.35054779052734,72.80900573730469,48.98835372924805,-14.446817398071289,64
11412,1654773013.753132,23376.6,72939520,79.84733581542969,1856.8836669921875,36.71588897705078,24.565086364746094,26.668453216552734,-14.517648696899414,64
11413,1654773015.4825659,23376.6,72944640,21.270790100097656,1599.120361328125,-49.46024703979492,-62.92585372924805,28.168495178222656,-14.702887535095215,64
11414,1654773017.259061,23376.6,72949760,87.78898620605469,1691.7760009765625,-35.71580505371094,-52.52729034423828,31.59905242919922,-14.787569046020508,64
11415,1654773020.7002184,23381.6,72960000,48.51005172729492,1788.9559326171875,-177.66087341308594,-176.2855224609375,13.515462875366211,-14.890809059143066,64
11416,1654773022.4783404,23381.6,72965120,-38.229644775390625,1711.6336669921875,2.5537338256835938,-8.161596298217773,25.674827575683594,-14.959497451782227,64
11417,1654773024.2629478,23386.6,72970240,18.439966201782227,1684.3193359375,124.80399322509766,105.52418518066406,34.15666198730469,-14.876852035522461,64
11418,1654773026.1016834,23386.6,72975360,89.85872650146484,1919.675048828125,29.896549224853516,10.757320404052734,34.01035690307617,-14.871129035949707,64
11419,1654773027.8800464,23386.6,72980480,59.41374588012695,1697.6597900390625,-98.9258041381836,-126.70367431640625,42.527889251708984,-14.750025749206543,64
11420,1654773029.6794298,23391.6,72985600,37.81606674194336,1867.2265625,-10.59173583984375,-71.36405944824219,75.61620330810547,-14.843879699707031,64
11421,1654773031.495481,23391.6,72990720,58.99266815185547,1702.1318359375,168.241455078125,143.02381896972656,39.91633987426758,-14.698699951171875,64
11422,1654773033.3203218,23391.6,72995840,46.75003433227539,1875.9951171875,-188.9835662841797,-188.26776123046875,13.939931869506836,-14.65573501586914,64
11423,1654773036.8535912,23396.6,73006080,38.335609436035156,1966.8658447265625,-108.59351348876953,-142.44454956054688,48.56841278076172,-14.717378616333008,64
11424,1654773038.615386,23396.6,73011200,37.345298767089844,1730.581298828125,-166.67950439453125,-172.51583862304688,20.54741668701172,-14.711090087890625,64
11425,1654773040.3998535,23401.6,73016320,41.584781646728516,1839.3466796875,-97.03770446777344,-100.8956298828125,18.605594635009766,-14.747664451599121,64
11426,1654773042.2301943,23401.6,73021440,43.473854064941406,1727.8875732421875,-188.48936462402344,-190.90139770507812,17.174358367919922,-14.76233196258545,64
11427,1654773044.0812652,23406.6,73026560,36.735374450683594,1835.8377685546875,-136.0950164794922,-150.96397399902344,29.645099639892578,-14.776144027709961,64
11428,1654773045.882549,23406.6,73031680,14.710195541381836,1603.0986328125,34.049461364746094,13.780902862548828,35.140174865722656,-14.871614456176758,64
11429,1654773047.7089045,23406.6,73036800,91.7442855834961,1854.7005615234375,-249.6762237548828,-249.49349975585938,14.640941619873047,-14.823662757873535,64
11430,1654773049.468303,23411.6,73041920,68.44115447998047,1575.6236572265625,69.79037475585938,42.45408630371094,42.185020446777344,-14.84872817993164,64
11431,1654773051.252367,23411.6,73047040,32.74506759643555,1755.86328125,-77.19217681884766,-90.40241241455078,27.934200286865234,-14.72396183013916,64
11432,1654773053.0748868,23411.6,73052160,120.56708526611328,1660.081298828125,-273.70660400390625,-262.3359680175781,3.2047982215881348,-14.57542896270752,64
11433,1654773055.8598242,23416.6,73057280,47.08988952636719,1725.833984375,-112.5347900390625,-126.18678283691406,28.264345169067383,-14.612351417541504,64
